id,inventory_number,collection_name,inventory_name,inventory_id,inventory_uuid,inventory_extra,image_uuid,image_iiif
eee2b8b6-3cbf-52c6-bb6b-8d9e7faab4b1,NL-HaNA_4.VELH_287H,4.VELH,,287H,,,,https://service.archief.nl/iipsrv?IIIF=/63/c4/bf/0e/6a/f3/41/fa/9b/0f/e5/3a/01/35/51/95/279c2c2b-faec-49ba-ac66-515ae1f65db6.jp2/full/full/0/default.jpg
f406c847-3104-5ce4-96a7-b3aecf2f9107,NL-HaNA_4.VELH_287HH,4.VELH,,287HH,,,,https://service.archief.nl/iipsrv?IIIF=/4a/ad/b0/67/68/85/4f/ad/af/73/c3/ff/2a/b1/1a/09/d0169547-d7e8-427a-affc-a50490bf6de2.jp2/full/full/0/default.jpg
28d01139-a40d-58a4-9d55-b36e373530ac,NL-HaNA_4.VELH_287I,4.VELH,,287I,,,,https://service.archief.nl/iipsrv?IIIF=/e6/f7/c3/c0/02/a2/49/50/91/0d/f6/07/1c/d7/1b/b4/1e5e9595-e54c-4e48-b917-227b411c9e68.jp2/full/full/0/default.jpg
7f2ba06d-4f5b-5c95-b881-404c54e0cf09,NL-HaNA_4.VELH_287II,4.VELH,,287II,,,,https://service.archief.nl/iipsrv?IIIF=/9d/15/6b/cd/59/00/49/a0/b5/ba/78/a0/75/05/b2/f7/b39f6d1a-dfcb-4597-bfb2-9627cd21e585.jp2/full/full/0/default.jpg
edcaa889-50b4-563a-8c02-5af998399c4d,NL-HaNA_4.VELH_287J,4.VELH,,287J,,,,https://service.archief.nl/iipsrv?IIIF=/95/a8/49/73/04/c9/4d/03/89/dd/5c/91/55/55/78/54/269926dd-a866-4f27-b106-ee1c75edc073.jp2/full/full/0/default.jpg
d8cee725-2f1f-5407-b501-e722c409459d,NL-HaNA_4.VELH_287K,4.VELH,,287K,,,,https://service.archief.nl/iipsrv?IIIF=/da/0b/a9/ce/cf/41/46/c0/81/ce/b8/f0/6b/dc/0c/b1/013fb523-cebe-43ee-964e-8e70844a3109.jp2/full/full/0/default.jpg
d8c98c66-8790-5f60-b92d-dad61586365c,NL-HaNA_4.VELH_287KK,4.VELH,,287KK,,,,https://service.archief.nl/iipsrv?IIIF=/88/82/52/fc/3f/06/46/ca/84/f9/76/58/60/df/e4/c6/b09e44e7-c1fb-4dfc-8495-0b3836128b3a.jp2/full/full/0/default.jpg
810c8185-be88-5c6a-8103-6b7331a7584f,NL-HaNA_4.VELH_287L,4.VELH,,287L,,,,https://service.archief.nl/iipsrv?IIIF=/40/6b/b4/99/c6/dc/43/b6/9e/66/9b/68/12/e5/7d/93/3ba8a213-04e4-4601-bbfb-27eecd502f65.jp2/full/full/0/default.jpg
15e5437f-e6a7-5f3e-b66d-bd949f9c521f,NL-HaNA_4.VELH_287LL,4.VELH,,287LL,,,,https://service.archief.nl/iipsrv?IIIF=/2d/30/c8/78/72/ce/40/af/ab/a9/cd/0b/96/4b/dc/db/afc99d34-3672-4266-8f18-8a65fabe9b3b.jp2/full/full/0/default.jpg
109864bd-5cd7-5900-ae54-7ea468336163,NL-HaNA_4.VELH_287M,4.VELH,,287M,,,,https://service.archief.nl/iipsrv?IIIF=/95/6a/ad/4e/95/26/40/3b/96/58/53/bf/aa/6c/3e/4c/c4dc1b49-b6ca-48da-a045-a1414657aa99.jp2/full/full/0/default.jpg
bf93bbcd-62e9-568f-b29c-2979a2c6f039,NL-HaNA_4.VELH_287N,4.VELH,,287N,,,,https://service.archief.nl/iipsrv?IIIF=/00/9c/7d/4a/d6/92/43/29/92/e6/e4/c8/52/ff/ff/b3/24356d30-831a-4990-a869-c266bce5764b.jp2/full/full/0/default.jpg
21a71ed0-899d-57c7-8e0f-5f89cfb1c94a,NL-HaNA_4.VELH_287O,4.VELH,,287O,,,,https://service.archief.nl/iipsrv?IIIF=/60/7a/f7/ec/3e/6f/4a/36/a9/53/e1/15/ea/0b/a6/5b/63eb9f3b-249a-4736-b629-049fbdaf192f.jp2/full/full/0/default.jpg
d93e0813-de09-556c-8df7-be9c50f396de,NL-HaNA_4.VELH_287P,4.VELH,,287P,,,,https://service.archief.nl/iipsrv?IIIF=/0a/53/b0/ce/6c/37/49/d2/84/9d/a2/70/2c/eb/c8/9f/ee7c7dd9-f6c2-4c3d-9ff4-da4f1e0bc928.jp2/full/full/0/default.jpg
25fea0e7-f9d0-5e50-8368-c7bc904391b2,NL-HaNA_4.VELH_287Q,4.VELH,,287Q,,,,https://service.archief.nl/iipsrv?IIIF=/bd/1d/de/33/7a/9d/46/96/9e/ad/2e/1d/cd/a7/17/66/3b11ad61-ecf5-4393-a937-da31afee1662.jp2/full/full/0/default.jpg
c22a37c4-b257-5424-8bee-07efc0669459,NL-HaNA_4.VELH_287R,4.VELH,,287R,,,,https://service.archief.nl/iipsrv?IIIF=/07/d9/f2/5e/05/e5/42/40/84/d9/dc/81/fe/20/c0/b1/b030929b-ca7a-4bf6-a333-1f0cabff785c.jp2/full/full/0/default.jpg
7e96df19-8130-50f8-827e-b9232b94a207,NL-HaNA_4.VELH_287S,4.VELH,,287S,,,,https://service.archief.nl/iipsrv?IIIF=/7b/5a/07/6f/22/06/42/e7/aa/1b/15/51/9d/6c/48/0f/e0205652-709f-48eb-a434-2830a3c6bf18.jp2/full/full/0/default.jpg
bd7f5bf4-f43a-526b-a889-34f64a198945,NL-HaNA_4.VELH_287T,4.VELH,,287T,,,,https://service.archief.nl/iipsrv?IIIF=/13/5f/f4/20/46/d4/40/0d/ae/94/c8/9d/00/0d/c8/63/52473083-c7e4-49f4-bb2c-c66102741769.jp2/full/full/0/default.jpg
0f4b3d7c-ffa0-5f41-99b2-215bd4988ae1,NL-HaNA_4.VELH_287U,4.VELH,,287U,,,,https://service.archief.nl/iipsrv?IIIF=/f7/bc/d8/d9/fd/32/47/ed/90/75/49/79/57/94/9d/69/04642ef4-2983-4a60-b976-e6b7b7f3e9ce.jp2/full/full/0/default.jpg
71b7b69b-3c42-5821-befc-383c49d3d36b,NL-HaNA_4.VELH_287V,4.VELH,,287V,,,,https://service.archief.nl/iipsrv?IIIF=/07/d3/67/0f/20/e3/40/58/9c/c3/6c/6d/69/2f/91/c4/9bf28d3b-c76f-40fb-af62-936d390bdb2b.jp2/full/full/0/default.jpg
19331156-e748-5933-a30b-cacd4725112a,NL-HaNA_4.VELH_287W,4.VELH,,287W,,,,https://service.archief.nl/iipsrv?IIIF=/5a/a2/9c/4b/3b/c9/49/35/98/13/36/09/b5/a0/bf/4b/4c48a326-6b80-448d-ae63-022b75144886.jp2/full/full/0/default.jpg
fefc35f4-b14e-5dfc-83e5-a1146735075f,NL-HaNA_4.VELH_287X,4.VELH,,287X,,,,https://service.archief.nl/iipsrv?IIIF=/02/ec/dd/4f/9f/45/4a/ea/b0/ac/15/b5/85/67/a8/26/a1afdb23-ba76-4226-b864-2f66eb495947.jp2/full/full/0/default.jpg
0f2b2bb8-9ce7-59ec-bcd7-80dcb3be90f9,NL-HaNA_4.VELH_287Y,4.VELH,,287Y,,,,https://service.archief.nl/iipsrv?IIIF=/6d/45/4b/6c/0c/cd/46/cc/86/32/bf/3c/b7/4f/96/a1/8cf1bef2-bd5a-4855-977f-1fd73f9b6582.jp2/full/full/0/default.jpg
32b3294b-3b78-52bb-8144-93b914befd10,NL-HaNA_4.VELH_287Z,4.VELH,,287Z,,,,https://service.archief.nl/iipsrv?IIIF=/1e/e6/b9/06/41/36/47/e6/ba/ae/30/8a/16/9e/53/6a/f3011887-96e5-4148-b6d8-21db3870d79c.jp2/full/full/0/default.jpg
185e6cbc-37cd-5e67-a26e-47e6cee26a82,NL-HaNA_4.VELH_288,4.VELH,,288,,,,https://service.archief.nl/iipsrv?IIIF=/13/39/e0/d6/20/a8/4a/02/86/28/80/2e/d7/d3/d1/c1/f3f7c5bd-8f0b-40bc-8def-701eb26b69df.jp2/full/full/0/default.jpg
aaab0208-6fb2-5a04-9edf-2150dab9a102,NL-HaNA_4.VELH_292,4.VELH,,292,,,,https://service.archief.nl/iipsrv?IIIF=/2f/8c/99/69/b5/df/4b/ab/9d/3f/56/45/1c/dd/c3/1c/b857373b-55ba-4994-9c17-9afd7dfe0a17.jp2/full/full/0/default.jpg
fd64a356-818c-5f45-bf5b-d160f3175dfc,NL-HaNA_4.VELH_315,4.VELH,,315,,,,https://service.archief.nl/iipsrv?IIIF=/a7/3d/a5/8a/e3/4a/49/88/93/b6/4e/b5/65/76/e1/37/cbd29bf5-973c-40c8-b2f0-ebd15e9ff132.jp2/full/full/0/default.jpg
fce35aab-592f-5883-997e-831a8df35bf6,NL-HaNA_4.VELH_316,4.VELH,,316,,,,https://service.archief.nl/iipsrv?IIIF=/ec/b1/0e/92/3c/bf/45/fc/92/2b/1e/5a/b0/bd/06/77/f7fb143e-b001-4c9a-b391-3c4e495e2047.jp2/full/full/0/default.jpg
b4d94974-3787-5514-ac9c-ddceb94ee0ff,NL-HaNA_4.VELH_317,4.VELH,,317,,,,https://service.archief.nl/iipsrv?IIIF=/df/37/b9/90/30/d4/4a/f0/91/6c/e7/3e/69/79/23/f7/81a1ad11-6aab-4e71-9d48-65684020a769.jp2/full/full/0/default.jpg
16963850-eed8-57c8-bfed-2e3bd0b303b3,NL-HaNA_4.VELH_319,4.VELH,,319,,,,https://service.archief.nl/iipsrv?IIIF=/65/7b/76/e6/48/1e/44/47/81/a2/ab/92/6a/59/85/cc/a793f11b-63ca-4259-93e6-ce7368ebc1ba.jp2/full/full/0/default.jpg
0a36f436-404a-5954-9ac5-254c37bb8e42,NL-HaNA_4.VELH_320,4.VELH,,320,,,,https://service.archief.nl/iipsrv?IIIF=/7c/38/15/bb/f3/f0/49/a2/ba/bb/01/b5/74/9d/c2/32/dc4482f2-2943-41a8-8b53-fb6d1bf73dd3.jp2/full/full/0/default.jpg
d6f3579f-b73a-5c0c-9a02-7cde65d650c7,NL-HaNA_4.VELH_322.1,4.VELH,,322.1,,,,https://service.archief.nl/iipsrv?IIIF=/2c/14/86/51/fa/57/49/65/a9/52/fe/79/0b/f9/7c/61/b495f02a-22fe-4ab2-828f-3e2e2edd007f.jp2/full/full/0/default.jpg
6ba93f62-a4b3-5591-a5a1-bd80503f2569,NL-HaNA_4.VELH_322.2,4.VELH,,322.2,,,,https://service.archief.nl/iipsrv?IIIF=/ee/a8/29/e4/eb/f3/45/65/bc/83/c2/e4/6a/31/9f/b2/8f77b944-3a45-4aa2-8440-ecbeec969e69.jp2/full/full/0/default.jpg
9cbabcd0-aca6-5fcd-90b3-74b4fcaddd2b,NL-HaNA_4.VELH_323,4.VELH,,323,,,,https://service.archief.nl/iipsrv?IIIF=/70/ae/6e/2c/45/ed/49/16/b3/2a/c2/12/df/c9/a0/b0/cf4bf08c-57e5-4bd4-8a43-337736ffa7a2.jp2/full/full/0/default.jpg
b8c180dc-eda8-51c0-8648-15596b44113f,NL-HaNA_4.VELH_324,4.VELH,,324,,,,https://service.archief.nl/iipsrv?IIIF=/6b/be/03/51/84/ac/4f/99/80/86/9e/66/2d/75/50/31/568c3df1-7ffa-409e-af22-c3e628b37880.jp2/full/full/0/default.jpg
ceab4af1-10c1-518f-9194-db1dca20d839,NL-HaNA_4.VELH_325,4.VELH,,325,,,,https://service.archief.nl/iipsrv?IIIF=/58/e1/0e/92/66/54/41/76/93/26/0f/8c/ee/09/f6/6c/8e6df1fe-598c-44ec-a70c-e62708a8e053.jp2/full/full/0/default.jpg
30d829e2-a3b0-5dfe-b74a-23600ef4cc3f,NL-HaNA_4.VELH_326,4.VELH,,326,,,,https://service.archief.nl/iipsrv?IIIF=/a9/12/92/b8/8a/56/45/4c/a4/e1/ee/ac/8c/04/13/9e/7b40b2dd-af1b-4d8b-b54f-de90ab652891.jp2/full/full/0/default.jpg
48eebc70-6688-524f-856b-a4e79921d009,NL-HaNA_4.VELH_327,4.VELH,,327,,,,https://service.archief.nl/iipsrv?IIIF=/71/f7/b5/44/fc/67/48/18/af/38/bf/e9/9d/0c/b9/27/7291c77e-a74b-49c0-8be5-deba3142d34c.jp2/full/full/0/default.jpg
ea45a3ec-5235-56b9-aa3a-2e5f95f69d18,NL-HaNA_4.VELH_328.02,4.VELH,,328.02,,,,https://service.archief.nl/iipsrv?IIIF=/12/ba/3d/03/b2/0d/42/3c/8a/48/ee/2b/67/b6/2b/67/54c670c0-929f-4557-9a2e-2aa2fc3eff00.jp2/full/full/0/default.jpg
32178299-fe3f-5957-a8ce-2a3dd44bfc8f,NL-HaNA_4.VELH_328.03,4.VELH,,328.03,,,,https://service.archief.nl/iipsrv?IIIF=/ca/6b/ec/96/34/a4/46/dc/9e/81/eb/d3/fb/f6/90/84/268cb74b-c70b-4df5-a1a4-52d33123c894.jp2/full/full/0/default.jpg
2da99fba-aa9f-59eb-ac0e-5cd703847f0d,NL-HaNA_4.VELH_328.04,4.VELH,,328.04,,,,https://service.archief.nl/iipsrv?IIIF=/c2/f9/12/d4/bc/24/4c/35/96/0a/74/a7/4a/89/d3/b0/bb8ea25d-fda2-4581-b83b-ea99e12f1795.jp2/full/full/0/default.jpg
5eaf8293-8108-5c6a-9766-9d01f26bd89d,NL-HaNA_4.VELH_328.05,4.VELH,,328.05,,,,https://service.archief.nl/iipsrv?IIIF=/95/5c/1c/b5/64/c0/49/49/b1/01/e9/fd/98/59/f4/da/9c53d69f-c48b-4858-9b77-557a2428efee.jp2/full/full/0/default.jpg
5b76980e-8329-574a-a9cc-031844b78170,NL-HaNA_4.VELH_328.06,4.VELH,,328.06,,,,https://service.archief.nl/iipsrv?IIIF=/6c/79/5f/32/ce/d7/4d/e8/b3/05/a3/04/2e/ce/e6/43/9b41cde5-3637-44f3-b54c-e68fd9e615fd.jp2/full/full/0/default.jpg
f8a9b0a4-5796-5405-b126-abb2b9972f9f,NL-HaNA_4.VELH_328.07,4.VELH,,328.07,,,,https://service.archief.nl/iipsrv?IIIF=/cb/1a/9f/e3/4e/0b/45/5a/91/cc/77/19/03/8b/1d/d7/0902cf09-9353-4352-9ff0-e50c990c6748.jp2/full/full/0/default.jpg
16edbc8f-80cd-5727-9253-91645edbf042,NL-HaNA_4.VELH_328.08,4.VELH,,328.08,,,,https://service.archief.nl/iipsrv?IIIF=/b7/ed/54/41/e0/2a/4c/4a/98/47/9a/a3/0d/12/c1/9d/233d8f3f-4a7b-438d-97fe-f65e95b88a73.jp2/full/full/0/default.jpg
30239260-adba-5c50-a267-49bb62d0a190,NL-HaNA_4.VELH_328.09,4.VELH,,328.09,,,,https://service.archief.nl/iipsrv?IIIF=/11/17/d9/a4/01/2a/46/9a/93/fc/69/8b/25/5e/ff/a5/3e4c9243-ebcc-4232-835b-20b94bd68d6e.jp2/full/full/0/default.jpg
9083c752-8f02-5a50-911a-79a3ad6aa6c1,NL-HaNA_4.VELH_328.10,4.VELH,,328.1,,,,https://service.archief.nl/iipsrv?IIIF=/92/92/01/c8/42/01/40/e3/89/f1/24/bc/bb/08/73/67/94302d38-4362-4d87-a48f-57da4ac8ad2e.jp2/full/full/0/default.jpg
0aa38181-ea99-59ee-aa90-8da1195d54c3,NL-HaNA_4.VELH_328.11,4.VELH,,328.11,,,,https://service.archief.nl/iipsrv?IIIF=/ad/ad/7c/c3/23/6f/46/18/b0/ad/08/8b/d5/a8/d5/fc/3f3b55af-7b30-4927-834e-234023085910.jp2/full/full/0/default.jpg
5ae6681e-7ae5-56a6-a95f-75a52c15bf5f,NL-HaNA_4.VELH_328.12,4.VELH,,328.12,,,,https://service.archief.nl/iipsrv?IIIF=/10/b7/c7/66/8e/4a/41/c0/a8/a2/20/03/b4/5b/9f/a2/4095f5c5-1bc6-4cd2-a4d0-4cb72a5f84f7.jp2/full/full/0/default.jpg
9a2db683-12fd-52c5-9ecd-d12e2bf7cb8f,NL-HaNA_4.VELH_328.13,4.VELH,,328.13,,,,https://service.archief.nl/iipsrv?IIIF=/7c/f2/38/ab/99/5f/4a/0b/9e/c7/4a/ee/32/84/d6/a1/6ae1980f-f872-4952-b609-a011a3e99fc5.jp2/full/full/0/default.jpg
1307a12d-4060-5631-9193-a6cac1029e54,NL-HaNA_4.VELH_328.14,4.VELH,,328.14,,,,https://service.archief.nl/iipsrv?IIIF=/e4/9a/cf/01/4c/64/4f/d9/9e/69/d8/cc/da/65/0c/e9/71998a17-31e2-4b61-a949-09ad8f44531f.jp2/full/full/0/default.jpg
893ee87d-d374-5974-afb4-6c2c344dc7ad,NL-HaNA_4.VELH_328.15,4.VELH,,328.15,,,,https://service.archief.nl/iipsrv?IIIF=/a3/42/3e/3d/e9/b0/44/c6/8e/27/60/7c/8d/9f/74/38/f7d70be6-50ae-421c-8099-fd7c9980a7fd.jp2/full/full/0/default.jpg
8f85e18f-1ac2-5486-af40-aa363bd17e56,NL-HaNA_4.VELH_328.16,4.VELH,,328.16,,,,https://service.archief.nl/iipsrv?IIIF=/4b/20/69/70/35/db/40/09/a2/c3/c8/b0/e4/63/ef/eb/0e6e2f0f-73f8-48f3-8ab5-5304f24106a5.jp2/full/full/0/default.jpg
4c1a27ba-cae9-5ba1-93a4-67ee215d1c73,NL-HaNA_4.VELH_328.17,4.VELH,,328.17,,,,https://service.archief.nl/iipsrv?IIIF=/39/9c/99/81/f1/04/49/fb/a6/06/15/7a/98/62/9c/2a/a5529665-0f2d-411b-9fbc-622273fd0034.jp2/full/full/0/default.jpg
7f8b1e67-3fe9-56d0-a094-12abf2f4ddcc,NL-HaNA_4.VELH_328.18,4.VELH,,328.18,,,,https://service.archief.nl/iipsrv?IIIF=/b9/94/74/51/30/e1/4f/40/a6/a4/21/87/61/69/7e/48/bcdf327a-ce03-48fd-b338-2f6231d2520c.jp2/full/full/0/default.jpg
e09b130d-5421-5d1b-8778-471a0640d099,NL-HaNA_4.VELH_328.19,4.VELH,,328.19,,,,https://service.archief.nl/iipsrv?IIIF=/f4/e4/c6/99/29/8e/40/43/97/fd/3c/76/62/ad/cb/1b/a2b42c96-4cdd-4384-8ad3-22a8f090e1a2.jp2/full/full/0/default.jpg
4c7552f0-54f1-555b-b7a2-64bc77282e22,NL-HaNA_4.VELH_328.20,4.VELH,,328.2,,,,https://service.archief.nl/iipsrv?IIIF=/27/63/9b/4d/1d/69/42/c8/b0/03/5f/84/f6/b3/9a/b2/d2bd661f-1077-4b4d-a116-f489739ef6ea.jp2/full/full/0/default.jpg
7b5265f7-73cf-5ea9-8a66-46170747882f,NL-HaNA_4.VELH_328.21,4.VELH,,328.21,,,,https://service.archief.nl/iipsrv?IIIF=/35/6c/1f/ba/62/e9/43/a6/a5/97/7b/d2/cc/88/34/ac/b26b85cc-7a89-4bce-99cc-2874894ea9e1.jp2/full/full/0/default.jpg
092c1884-ec5d-524f-a16b-55046cb8407f,NL-HaNA_4.VELH_328.22,4.VELH,,328.22,,,,https://service.archief.nl/iipsrv?IIIF=/1b/83/01/f7/fc/3d/4c/79/9c/a3/7c/38/58/be/77/92/500c8432-eb79-42f4-957a-a37608da11f3.jp2/full/full/0/default.jpg
3e77d13f-2678-5f83-91b5-29bfacd7cae9,NL-HaNA_4.VELH_328.23,4.VELH,,328.23,,,,https://service.archief.nl/iipsrv?IIIF=/ca/d1/90/00/bd/09/40/c4/96/2c/89/51/bd/54/da/b7/908285aa-057a-4747-8c75-d8c67c65b4fe.jp2/full/full/0/default.jpg
b419799a-eaaf-5ca2-a170-ebc6f8145d64,NL-HaNA_4.VELH_328.24,4.VELH,,328.24,,,,https://service.archief.nl/iipsrv?IIIF=/97/39/bf/f2/8d/1b/4f/74/8b/24/6f/4c/70/0f/79/3f/039b29fb-1e27-4120-ba9f-732b236cc533.jp2/full/full/0/default.jpg
f55a0655-7c6a-5559-81d8-c0c80bb8cfd2,NL-HaNA_4.VELH_328.25,4.VELH,,328.25,,,,https://service.archief.nl/iipsrv?IIIF=/1c/12/b5/60/01/d6/45/99/b2/59/54/62/8f/55/1b/9f/8c0a4d7b-a9ff-45e1-91fa-c1b11961a8c0.jp2/full/full/0/default.jpg
5070b49c-eed1-5dc8-a88b-b0707f3a4779,NL-HaNA_4.VELH_328.26,4.VELH,,328.26,,,,https://service.archief.nl/iipsrv?IIIF=/a4/95/12/69/55/06/4b/d4/85/3e/4b/4c/84/be/21/17/12a0f824-45fa-4d23-8699-e16343b2a291.jp2/full/full/0/default.jpg
0621c1bf-de5b-55f7-8678-3c2fbc755e5c,NL-HaNA_4.VELH_328.27,4.VELH,,328.27,,,,https://service.archief.nl/iipsrv?IIIF=/82/6a/2a/ed/9a/cd/4a/4e/bb/ee/7f/33/24/e7/1c/2d/c05ce68b-cc99-46ba-93dd-a0197e60c3f2.jp2/full/full/0/default.jpg
41e7e08e-4910-529f-8d58-af29c382131d,NL-HaNA_4.VELH_328.28,4.VELH,,328.28,,,,https://service.archief.nl/iipsrv?IIIF=/52/75/f5/bc/1f/c2/44/1f/ad/6c/9b/5b/a4/6c/82/30/f6424f34-9794-4703-a3c0-ab28c7d197d6.jp2/full/full/0/default.jpg
7869296a-92c6-5442-9eab-4975ac7d30dd,NL-HaNA_4.VELH_328.29,4.VELH,,328.29,,,,https://service.archief.nl/iipsrv?IIIF=/cc/23/ce/b5/0b/ad/47/ab/9d/6e/e9/1c/85/3c/e8/b0/c6d55fdb-5d08-4b47-89fc-76254e12a263.jp2/full/full/0/default.jpg
d7ce7f22-d72f-5620-aadb-b8ae153c9e3f,NL-HaNA_4.VELH_328.30,4.VELH,,328.3,,,,https://service.archief.nl/iipsrv?IIIF=/69/80/64/b6/1f/de/42/ad/ac/8f/2f/1f/ea/59/1b/93/4991e5e0-439f-4c1a-bed0-99a1780db4e7.jp2/full/full/0/default.jpg
777e2eaf-3894-5330-a7ee-42460d096135,NL-HaNA_4.VELH_328.31,4.VELH,,328.31,,,,https://service.archief.nl/iipsrv?IIIF=/3f/6d/35/07/6c/f8/40/8c/95/55/57/2f/75/73/32/d7/f32b859f-ce1a-4e22-a62b-276357086ebb.jp2/full/full/0/default.jpg
4ce862bb-e0f4-54cd-af2b-3a5027e7763c,NL-HaNA_4.VELH_328.32,4.VELH,,328.32,,,,https://service.archief.nl/iipsrv?IIIF=/5c/7b/b8/9d/17/cc/45/52/ab/d4/6a/9a/f7/cc/ca/fc/f2c9640f-5ed8-47bb-a45e-645e3fa47c21.jp2/full/full/0/default.jpg
e46c4054-3a75-59d7-8520-af803a98d2de,NL-HaNA_4.VELH_330,4.VELH,,330,,,,https://service.archief.nl/iipsrv?IIIF=/00/9e/5b/23/39/ad/43/f9/ab/4b/6f/d6/86/47/b1/a1/210ee846-e6e5-4a7e-aeb4-4d3da434d9a5.jp2/full/full/0/default.jpg
fa9143bf-163a-5bc9-ae9d-e5c90a01c8a0,NL-HaNA_4.VELH_331,4.VELH,,331,,,,https://service.archief.nl/iipsrv?IIIF=/92/73/33/71/ce/c7/4f/8c/90/f8/b9/85/35/e8/c5/b5/e42618be-6e26-404b-b367-9a7dc152c00f.jp2/full/full/0/default.jpg
77d1a1c0-3397-5fa6-aa5e-67010eeb06cd,NL-HaNA_4.VELH_332,4.VELH,,332,,,,https://service.archief.nl/iipsrv?IIIF=/1c/da/3b/0b/e5/a8/4c/cb/97/b4/fd/28/3f/69/10/c3/342b411f-61a2-48b0-8761-513cc6af4378.jp2/full/full/0/default.jpg
bfe3cf26-6b66-55d1-addb-6d9a1bb7c52e,NL-HaNA_4.VELH_333,4.VELH,,333,,,,https://service.archief.nl/iipsrv?IIIF=/c8/39/02/1a/c9/4e/40/ea/8c/7c/d8/aa/2f/4c/a5/4f/f9b003ff-69cf-4cf9-ada6-f59c7b616742.jp2/full/full/0/default.jpg
cd9bf488-57d5-5a61-9fb0-843cb82f2f20,NL-HaNA_4.VELH_334,4.VELH,,334,,,,https://service.archief.nl/iipsrv?IIIF=/37/b8/6f/cc/f0/b4/41/57/91/96/ce/24/fc/17/eb/a7/7428f533-8375-457d-8043-9fe9b0336719.jp2/full/full/0/default.jpg
d7ab8600-2e95-501d-8578-8cc2a34f4400,NL-HaNA_4.VELH_335,4.VELH,,335,,,,https://service.archief.nl/iipsrv?IIIF=/2b/69/9f/77/56/b6/42/53/ac/2b/b9/a5/a7/7a/45/1d/dae9a338-978f-4dd5-a309-8689cfce95aa.jp2/full/full/0/default.jpg
77419747-7cef-5bf6-8d74-9c9132cd7068,NL-HaNA_4.VELH_359,4.VELH,,359,,,,https://service.archief.nl/iipsrv?IIIF=/da/60/a7/0f/bd/70/47/82/a6/0a/be/aa/5c/2e/99/b9/ea289740-1929-4861-94fd-d2d0a0e9bd29.jp2/full/full/0/default.jpg
667e8453-8d4b-5cc8-8f53-c29b67cc4228,NL-HaNA_4.VELH_360,4.VELH,,360,,,,https://service.archief.nl/iipsrv?IIIF=/e1/44/dc/05/dc/0f/41/7f/ab/fe/f8/c0/54/dc/90/98/c1e4ee8c-4b07-4cbc-a3e4-c5ecd3992526.jp2/full/full/0/default.jpg
aec136b9-c105-5cf8-b001-415be9975d51,NL-HaNA_4.VELH_361,4.VELH,,361,,,,https://service.archief.nl/iipsrv?IIIF=/50/f4/2d/c1/5e/25/4c/4f/a2/23/91/20/82/fd/41/e0/1c8a64a0-17bf-49b0-9064-fe056750cdaf.jp2/full/full/0/default.jpg
d2655379-54fb-5fa6-8ee0-9705f7933289,NL-HaNA_4.VELH_363,4.VELH,,363,,,,https://service.archief.nl/iipsrv?IIIF=/29/d9/c7/fb/3b/d4/43/25/ad/c1/c9/f8/cf/24/37/ef/b0258883-08fc-407b-8bbf-271b54e40e8a.jp2/full/full/0/default.jpg
7b868bd4-4953-542c-8a2b-93beb8235bcf,NL-HaNA_4.VELH_364,4.VELH,,364,,,,https://service.archief.nl/iipsrv?IIIF=/12/1e/2d/83/85/7a/41/14/95/a3/02/f9/0f/77/73/92/872910e5-9383-4795-b6bd-29d22a4b838e.jp2/full/full/0/default.jpg
218de12f-641b-5cc5-a00f-9b4e86894d35,NL-HaNA_4.VELH_365,4.VELH,,365,,,,https://service.archief.nl/iipsrv?IIIF=/1e/e4/ef/7e/8c/24/40/96/8f/0d/fa/2a/6e/d4/e8/ce/e2f05c0b-34fc-41fd-a31f-db30c3a9d428.jp2/full/full/0/default.jpg
95308803-e9d6-5b68-94a0-1b4986255a7c,NL-HaNA_4.VELH_370,4.VELH,,370,,,,https://service.archief.nl/iipsrv?IIIF=/23/6f/72/e9/71/f2/4b/38/ae/51/3f/17/f6/22/34/ea/15faa74c-5cda-40ed-9adf-f6eae3c5e43f.jp2/full/full/0/default.jpg
1c361952-28f9-5a44-92ca-da045af24305,NL-HaNA_4.VELH_371,4.VELH,,371,,,,https://service.archief.nl/iipsrv?IIIF=/08/d2/c9/f5/d0/9f/41/40/ba/92/4f/89/d5/91/ec/53/5c44fe52-392c-4b15-bc68-63bfcaf02363.jp2/full/full/0/default.jpg
bf863d3c-ae25-5ce6-9be1-109c1e70fd79,NL-HaNA_4.VELH_372,4.VELH,,372,,,,https://service.archief.nl/iipsrv?IIIF=/a2/9b/aa/46/e7/d4/4d/ff/98/4c/72/5e/57/f1/18/fc/60fd403a-955f-4cf9-aad4-b19be79addd0.jp2/full/full/0/default.jpg
2d9080a5-6651-5f87-85c2-234dbaa3a608,NL-HaNA_4.VELH_373,4.VELH,,373,,,,https://service.archief.nl/iipsrv?IIIF=/c5/0c/80/45/34/a2/4e/03/ae/dc/59/61/2f/20/de/e8/5857eabd-92eb-4d2f-b465-b32f33204989.jp2/full/full/0/default.jpg
78b39bd6-b406-546b-8f01-cd2ebe4211f5,NL-HaNA_4.VELH_374,4.VELH,,374,,,,https://service.archief.nl/iipsrv?IIIF=/01/c7/a2/77/3b/25/43/e7/97/9f/39/03/17/31/98/78/1dfe568c-74af-4e83-8c2b-1683f76468a3.jp2/full/full/0/default.jpg
